Name	Length	EffectiveLength	TPM	NumReads
FBgn0267518	30	31	0	0
FBgn0029696	522	351.288	0	0
FBgn0034402	1120	949.065	9.07912	72
FBgn0086680	4460.8	4289.87	0	0
FBgn0033778	1947	1776.07	2.56054	38
FBgn0038697	1033	862.065	0	0
FBgn0267796	6349	6178.07	0.309938	16
FBgn0000492	2552	2381.07	0.100523	2
FBgn0020908	492	406.533	0.883148	6
FBgn0031948	1654.45	1529.33	4.00979	70
FBgn0036829	2312	2141.07	0	0
FBgn0010355	1580.13	1539.17	27.5733	1480
FBgn0002736	1103	932.065	51.2713	399.313
FBgn0034700	401	230.444	0.519329	1
FBgn0035642	1817	1646.07	9.8878	136
FBgn0010041	840	669.146	9.58668	53.6021
FBgn0023509	3459	3288.07	32.7502	899.801
FBgn0035688	2177.43	2078.37	46.3606	1389.17
FBgn0032200	769	598.146	52.2205	261
FBgn0053868	595	424.253	21.2302	75.2614
FBgn0034638	466.08	382.671	254.045	1664
FBgn0063496	839	668.146	0.179117	1
FBgn0027580	566.578	544.336	33.5571	1173
FBgn0034856	1341	1170.07	3.68214	36
FBgn0035806	721	550.146	1.95782	9
FBgn0016715	883	712.146	28.4005	169
FBgn0053977	425	254.42	29.1641	62
FBgn0000032	1944	1773.07	43.0629	638
FBgn0032338	1175	1089.54	0.0549209	1
FBgn0265606	891	720.146	0	0
FBgn0030664	735	564.146	2.96992	14
FBgn0050145	411	240.444	0	0
FBgn0036725	2047.67	1990.69	0.0400786	2
FBgn0050062	610	439.253	2.45208	9
FBgn0032197	1361.52	1256.95	12.0573	207
FBgn0036593	902.5	731.646	0	0
FBgn0034417	501.796	462.959	10.5721	180
FBgn0262821	569	398.253	0	0
FBgn0029823	1405.5	1258.14	135.394	1651
FBgn0038842	727.613	641.274	121.131	1285
FBgn0037702	1343.97	1293.38	82.0749	2996.84
FBgn0040009	2293.12	2124.32	16.8478	302.839
FBgn0034451	1166	995.065	52.197	434
FBgn0050472	839	668.146	0	0
FBgn0037758	3180	3009.07	43.1525	1085
FBgn0263077	633.88	608.611	35.4146	1218.26
FBgn0262538	722	551.146	0.651422	3
FBgn0022772	3152	2981.07	12.46	310.371
FBgn0002023	456.8	422.614	0.283181	5
FBgn0036327	1146	975.065	0	0
FBgn0264607	561.06	515.188	28.3024	454.001
FBgn0000117	874.101	826.254	309.674	7638
FBgn0032424	1413	1242.07	0	0
FBgn0010278	2507	2336.07	146.876	2867
FBgn0033056	2202	2031.07	0	0
FBgn0011596	2391	2220.07	2.37189	44
FBgn0037265	1529.55	1403.28	6.80392	108
FBgn0028688	1393	1222.07	100.662	1027.9
FBgn0053108	488.969	395.816	3.17829	19.28
FBgn0264975	897.813	865.577	70.1173	2689
FBgn0035486	645	559.535	0.106943	1
FBgn0003256	703.199	650.726	35.1994	623.459
FBgn0022238	200.496	170.344	51.4326	415
FBgn0266129	4335.6	4164.67	0	0
FBgn0028515	453.333	396.357	103.163	1025
FBgn0004373	1704.06	1653.63	47.6664	2232
FBgn0032629	2772.5	2601.57	0	0
FBgn0263403	725.5	554.735	0	0
FBgn0040679	359	188.527	0	0
FBgn0034007	754.5	669.035	0.268319	3
FBgn0263021	576	405.253	0	0
FBgn0040364	599.5	514.035	6.05327	52
FBgn0031926	2715.5	2544.57	0	0
FBgn0051773	2493	2322.07	0.0515387	1
FBgn0064766	3255	3084.07	38.5718	994
FBgn0085374	1777	1606.07	0.0745151	1
FBgn0030569	3684	3513.07	0.068132	2
FBgn0034937	1450	1279.07	1.77774	19
FBgn0015037	1680	1509.07	8.40631	106
FBgn0031377	4294	4123.07	15.178	522.911
FBgn0034382	989	818.065	0	0
FBgn0039740	1631	1460.07	22.5407	275
FBgn0039058	1233	1062.07	2.14097	19
FBgn0261445	2275	2104.07	308.054	5416
FBgn0030331	2494	2323.07	41.2647	801
FBgn0053813	1023	852.065	0	0
FBgn0085265	795.5	624.699	0	0
FBgn0004852	2652.5	2567.03	2.42426	104
FBgn0085292	258	87.6154	10.4549	7.65411
FBgn0036931	2712	2541.07	1.74258	37
FBgn0031637	381.991	355.588	55.4164	1065.97
FBgn0030720	2622	2451.07	46.4337	951
FBgn0264988	245	74.6154	0	0
FBgn0052485	1136	965.065	22.0735	178
FBgn0029955	1757.57	1595.28	0.26917	3.7792
FBgn0033312	1803	1632.07	0.852485	11.6256
FBgn0028903	710.5	625.035	0.382944	4
FBgn0250746	513	427.533	161.236	1152
FBgn0085319	932	761.146	0	0
FBgn0034118	672.5	587.035	50.5588	496
FBgn0086782	3953	3782.07	3.97039	125.474
FBgn0004414	324	238.626	3.49615	13.9422
FBgn0267609	526	355.253	0	0
FBgn0032814	2062	1891.07	17.0237	269
FBgn0033640	543	372.253	0	0
FBgn0034918	983	812.065	19.0166	129.038
FBgn0263112	1118.56	1056.7	13.1398	320.592
FBgn0020294	4262	4091.07	0.175518	6
FBgn0034005	3361	3190.07	4.98953	133
FBgn0023023	965.154	905.964	10.2008	223
FBgn0032787	1434.81	1271.76	15.3494	171
FBgn0085409	3869	3698.07	0.0647237	2
FBgn0030710	2575	2404.07	5.4261	109
FBgn0037801	3074	2903.07	0.247344	6
FBgn0050015	1278.79	1240.45	47.2401	2183
FBgn0039184	2267	2096.07	0.114191	2
FBgn0023515	1889.05	1794.68	15.1686	412
FBgn0259876	4387	4216.07	31.2243	1100
FBgn0001091	666.242	580.646	262.24	2540.8
FBgn0044812	530	359.253	0	0
FBgn0040949	331	160.545	0	0
FBgn0032021	917	831.535	0.143922	2
FBgn0261587	818	647.146	0	0
FBgn0261538	436.217	346.396	0.363364	2
FBgn0083970	485	314.389	15.9878	42
FBgn0030421	2019.07	1913.36	7.82816	202.376
FBgn0031190	761.845	707.648	59.7267	1113.83
FBgn0010473	728.924	702.272	0.744009	28
FBgn0050035	1566	1480.54	31.2356	772.841
FBgn0029088	4884	4713.07	17.8255	702
FBgn0029093	1395.71	1224.83	1080.16	11058
FBgn0051973	2152.62	2078.85	0.944073	38
FBgn0039631	3058	2887.07	4.39397	106
FBgn0001206	4696	4525.07	9.41527	356
FBgn0033476	927.456	883.554	96.7603	2781.33
FBgn0051288	1377	1206.07	0	0
FBgn0053105	1443.17	1328.16	91.8249	1514.27
FBgn0032120	2255.49	2191.19	26.4449	1287
FBgn0025743	3269	3098.07	25.5726	662
FBgn0030876	343.804	278.375	15.7074	95.422
FBgn0263214	224	53.6397	0	0
FBgn0037670	720.903	592.343	10.9458	72
FBgn0085288	1281	1110.07	0	0
FBgn0034651	895	724.159	0	0
FBgn0028397	3028.96	2891.88	8.46415	255.037
FBgn0260959	1251.52	1182.32	36.9442	901.538
FBgn0024804	468.494	408.148	21.7392	210
FBgn0038673	762	591.146	16.1958	80
FBgn0038874	1829.06	1722.18	4.47559	103
FBgn0015618	1529	1358.07	7.54032	85.5663
FBgn0022338	1041.59	884.841	102.075	823
FBgn0032210	1539.56	1413.08	15.4781	247
FBgn0020399	1287	1116.07	0.107809	1.0054
FBgn0023169	1216.46	1140.72	35.4257	762.022
FBgn0014851	445	274.42	0	0
FBgn0032731	1571.9	1407.84	234.085	2869
FBgn0040519	260.5	175.144	1.3666	4
FBgn0086448	1573	1402.07	3.84107	45
FBgn0032692	1643	1472.07	0.0812981	1
FBgn0051481	3634.36	3466.38	0.0339291	1
FBgn0051851	584	498.533	0.120028	1
FBgn0000183	2241.73	2142.79	59.8129	1850
FBgn0033816	2159	1988.07	18.3	304
FBgn0028926	726	555.146	48.6355	225.607
FBgn0038749	949	778.146	0	0
FBgn0035290	2433.67	2262.74	0	0
FBgn0022942	1540.8	1453.74	44.6568	1065
FBgn0043575	746	575.146	2.28888	11
FBgn0027660	3624	3453.07	2.59935	75
FBgn0032908	4143	3972.07	0.843625	28
FBgn0038588	2619	2448.07	4.79083	98
FBgn0037645	4429	4258.07	0.0871003	3.09902
FBgn0003130	2389	2218.07	0	0
FBgn0038054	733	562.146	0.425783	2
FBgn0025825	1660	1489.07	21.3784	266
FBgn0086915	1065	894.065	0.133856	1
FBgn0036193	768.607	633.256	3.59273	24
FBgn0037275	2137	1966.07	0.243484	4
FBgn0036667	245.4	128.222	105.862	165
FBgn0264540	474	303.42	0	0
FBgn0035876	1051	880.065	12.7826	94
FBgn0026396	1209	1038.07	0	0
FBgn0029995	1146	975.065	0.368393	3.00149
FBgn0264303	715	629.535	11.5012	121
FBgn0030752	726.862	634.474	326.144	3199
FBgn0027066	332.252	301.987	181.755	2590.26
FBgn0037543	1124	953.065	15.1398	120.569
FBgn0003016	5108.8	4967.19	3.89221	195
FBgn0041238	1406	1235.07	0	0
FBgn0038507	1573	1402.07	0	0
FBgn0037841	866	695.146	0.346323	2.01163
FBgn0036810	1212	1041.07	0	0
FBgn0053346	1096	925.065	0.388111	3
FBgn0040529	621	450.253	244.268	919
FBgn0053923	537	366.253	0	0
FBgn0053363	144	35.8259	13.362	4
FBgn0036229	2611	2440.07	0	0
FBgn0043069	1390	1219.07	1.66867	16.9977
FBgn0030675	1486	1315.07	6.98883	76.797
FBgn0036804	800	629.146	22.2558	117
FBgn0003687	1387	1216.07	23.2254	236
FBgn0035677	3830.58	3679.57	0.201137	7
FBgn0000077	605.5	520.035	19.101	166
FBgn0052704	2811	2640.07	0.135992	3
FBgn0033439	1123	952.065	0	0
FBgn0039627	1103	932.065	13.2251	103
FBgn0261501	219	48.6805	0	0
FBgn0026755	1740	1569.07	0	0
FBgn0032741	2188	2017.07	0.177995	3
FBgn0085198	625	454.253	0	0
FBgn0032160	997	826.065	66.7873	461
FBgn0260760	1095	924.065	15.2175	117.5
FBgn0037388	958	787.146	0.152038	1
FBgn0260008	122.914	76.3362	73.195	171
FBgn0036330	1017	846.065	0.14145	1
FBgn0030887	3196	3025.07	0.0396428	1.00206
FBgn0033136	889	718.146	0.478823	2.87329
FBgn0261356	1126	955.065	0	0
FBgn0259099	3804	3633.07	0	0
FBgn0050185	739	568.146	57.8367	274.572
FBgn0039943	1516	1345.07	28.2938	318
FBgn0267861	365.009	308.195	623.638	4831.97
FBgn0052695	385	214.466	0.55802	1
FBgn0267252	196.295	161.801	13.5886	90.9999
FBgn0038339	1346	1289.02	0.124213	4.01366
FBgn0039588	2255	2084.07	5.72937	99.7725
FBgn0085424	1089	1032.02	0.0386543	1
FBgn0034246	2927.48	2839.44	37.8161	1742
FBgn0085462	866.5	695.646	0	0
FBgn0266717	4263.76	4216.3	43.7835	5554.99
FBgn0259896	843.313	773.113	54.7378	861
FBgn0033169	2122	1951.07	39.8089	649
FBgn0283741	790.389	746.287	43.1906	1043.86
FBgn0039509	954	783.146	62.6645	410.069
FBgn0250844	1005	834.112	0	0
FBgn0036892	1957.18	1867.07	22.4814	665.304
FBgn0038189	1101	930.065	0	0
FBgn0003209	1143.81	1093.72	22.7634	709.999
FBgn0039675	1650	1479.07	0	0
FBgn0040723	443	272.42	0.878617	2
FBgn0036958	728.328	694.559	39.165	1150.55
FBgn0085405	1966.26	1831.71	12.3792	240.692
FBgn0026577	8816	8645.07	38.0691	2750
FBgn0030354	3558.01	3433.58	35.8011	1411
FBgn0010292	1518	1347.07	40.512	456
FBgn0011476	443.786	282.636	14.0591	35.1481
FBgn0014906	754.398	697.331	179.286	3129
FBgn0032422	350	264.627	4.52245	20
FBgn0004893	675.385	641.801	14.9847	409
FBgn0035541	338.5	253.126	81.793	346
FBgn0036816	1426.48	1329.86	141.927	2790
FBgn0028497	2734.64	2568.84	51.7437	1145
FBgn0037492	1894	1723.07	2.98658	43
FBgn0036254	2745	2574.07	11.6698	251
FBgn0030620	1037	866.065	0	0
FBgn0001138	3877	3706.07	0	0
FBgn0011666	1043.13	984.689	38.5963	928.802
FBgn0051156	3193	3022.07	6.09852	154
FBgn0031546	2332.5	2161.57	0	0
FBgn0044049	804	633.146	0.189018	1
FBgn0085228	694	523.253	0	0
FBgn0039792	1732.5	1561.57	0	0
FBgn0037292	902	731.146	0	0
FBgn0265184	1490	1319.07	4.27547	47.1241
FBgn0014848	443	272.42	0	0
FBgn0035069	1270	1099.09	0	0
FBgn0037513	1361	1190.07	4.42476	44
FBgn0027655	11054.8	10891.9	20.782	1984.68
FBgn0000581	6461.74	6343.57	29.7547	2281.35
FBgn0032124	1733	1562.07	0.229842	3
FBgn0028955	1017.24	897.041	1.88212	20.0612
FBgn0027521	2760	2589.07	1.1547	24.9808
FBgn0053272	267	96.5967	0	0
FBgn0022027	678	507.253	60.8699	258
FBgn0039297	1045	874.065	1.64303	12
FBgn0034545	834	663.146	0	0
FBgn0035929	568	397.253	0	0
FBgn0051665	5580	5409.07	0	0
FBgn0030851	1260	1089.07	11.2087	102
FBgn0004777	1097	926.065	0	0
FBgn0030951	680	509.253	0	0
FBgn0031090	1047.8	960.706	80.0273	1260.75
FBgn0031865	1262	1176.53	0.406877	8
FBgn0036790	2912	2741.07	0	0
FBgn0013811	12090	11919.1	3.40381	339
FBgn0266442	1122	951.065	0.125834	1
FBgn0036668	5454	5283.07	29.2221	1290
FBgn0010470	432.899	375.94	332.458	3134
FBgn0031882	676.143	593.923	22.415	231.26
FBgn0053237	607	436.253	0.149086	0.543462
FBgn0052029	1104	933.065	0.221749	1.72888
FBgn0032652	426	340.573	0.527095	3
FBgn0039659	1433.96	1285.61	0.403948	5
FBgn0031522	1613	1442.07	0	0
FBgn0023181	1615	1444.07	26.2712	317
FBgn0005695	2464	2293.07	8.71581	167
FBgn0036405	769.472	662.838	25.6813	228
FBgn0063495	734	563.146	1.27508	6
FBgn0029906	1640	1469.07	21.9139	269
FBgn0033927	1348	1177.07	0	0
FBgn0036509	2281	2110.07	48.1731	849.362
FBgn0051807	931	760.146	0.629754	4
FBgn0050383	966	795.146	6.47186	43
FBgn0033753	1940	1769.07	0	0
FBgn0030431	759.891	660.701	39.9425	380
FBgn0033551	826.103	731.923	46.5777	517
FBgn0260744	809.752	723.849	32.9748	396.854
FBgn0262484	677	506.253	0	0
FBgn0019643	783.397	684.813	1.31029	13
FBgn0265356	4423.67	4252.74	0	0
FBgn0053856	493	322.389	0	0
FBgn0030440	732	561.146	0	0
FBgn0047114	644	473.253	23.301	92.1426
FBgn0029521	1188	1017.07	6.00107	51
FBgn0050456	1106.27	1031.59	31.221	616
FBgn0030921	744	573.146	0	0
FBgn0264443	1343	1257.54	0.0475838	1
FBgn0026257	1186.68	1025.69	6.71478	61.1034
FBgn0029799	976.716	868.844	3.9122	45.0056
FBgn0038586	1034	863.065	23.9889	173
FBgn0033638	2385.3	2312.59	15.1881	690
FBgn0267849	1573	1402.07	59.0671	692
FBgn0039088	2167	1996.07	0	0
FBgn0000056	457.5	372.073	0.160824	1
FBgn0035793	806.69	777.805	59.1267	2274
FBgn0026398	1421	1250.07	0	0
FBgn0261823	3337.98	3243.15	25.3052	1236
FBgn0053764	543	372.253	0	0
FBgn0053866	529	358.253	0.853696	2.55556
FBgn0036208	1431	1260.07	0	0
FBgn0085203	720	549.146	8.61456	39.5288
FBgn0032462	1030	859.065	0	0
FBgn0260645	376	205.487	2.27836	3.91199
FBgn0038280	1265	1094.07	0	0
FBgn0031529	448.059	353.002	57.9067	307
FBgn0029837	730.8	662.428	0.144531	2
FBgn0038638	2071.93	1916.72	34.7547	613
FBgn0038737	991	820.065	17.8041	122
FBgn0037323	1466	1295.07	0	0
FBgn0025815	2790	2619.07	68.3949	1496.79
FBgn0036390	355	184.545	0	0
FBgn0033079	1663	1492.07	23.5011	293
FBgn0261635	351	180.545	0	0
FBgn0031459	199.174	137.269	289.537	916.001
FBgn0262599	1276.34	1171.72	0.625098	10
FBgn0036212	972.021	862.369	1.10642	12.4281
FBgn0031765	904.5	819.035	0.146119	2
FBgn0032520	1989	1818.07	3.48878	53
FBgn0027055	1679	1508.07	45.5512	574
FBgn0267608	526	355.253	0	0
FBgn0030807	508	337.323	3.54782	10
FBgn0036059	971.166	881.731	44.5279	627
FBgn0038658	648	477.253	2.00608	8
FBgn0039818	2764	2593.07	0.138457	3
FBgn0260869	413	242.42	0	0
FBgn0085346	1168	997.065	16.7601	139.634
FBgn0038356	437	266.42	0	0
FBgn0265598	782.343	724.045	5.97037	105.907
FBgn0024236	1320.78	1255.68	108.606	2992
FBgn0034914	1552.7	1383.13	175.364	2043
FBgn0086712	2033	1862.07	42.033	654
FBgn0032704	1134	963.065	193.233	1555
FBgn0050098	809	638.146	0	0
FBgn0035109	1337	1166.07	10.9817	107
FBgn0036581	308.654	220.727	50.2566	180
FBgn0031513	954	868.535	0.137791	2
FBgn0038796	979	808.065	0	0
FBgn0035510	1014	843.065	0.567814	4
FBgn0039674	1623	1452.07	35.0276	425
FBgn0030341	1094.53	925.272	110.146	860
FBgn0036996	1477	1306.07	0.183262	2
FBgn0050296	169.571	157.362	0.21729	4
FBgn0035878	1786	1615.07	89.0681	1202
FBgn0262487	1000	829.065	0	0
FBgn0035761	1727.07	1585.83	19.7985	317.506
FBgn0023197	952.008	823.808	0.326919	3
FBgn0035850	513.623	471.511	70.9116	1134
FBgn0260789	3030	2944.53	13.9001	684
FBgn0050417	843	672.146	0	0
FBgn0010423	300.5	215.126	0.278153	1
FBgn0017577	2452	2281.07	45.9177	875.205
FBgn0037448	734.4	700.214	0.170914	5
FBgn0032176	2623	2452.07	0	0
FBgn0032530	751	580.146	1.444	7
FBgn0037370	1190	1019.07	44.3913	378
FBgn0044328	852.423	795.375	0.05023	1.00023
FBgn0032922	512.216	424.24	15.464	106.511
FBgn0000317	1963.46	1916.61	15.8315	925
FBgn0085612	724	553.146	3.03867	14.0448
FBgn0262473	2581.31	2492.5	63.9371	2563
FBgn0037515	525.675	464.579	54.5088	592
FBgn0011708	1433.35	1296.57	82.5029	1117
FBgn0035931	1061	890.065	0.134458	1
FBgn0034288	977.5	806.608	0	0
FBgn0263697	1481	1310.07	31.4743	344.541
FBgn0032395	6470	6299.07	7.46662	393
FBgn0019890	2247.01	2157.9	50.8268	1758
FBgn0030007	1699	1528.07	45.8948	586
FBgn0085470	1079.77	965.173	38.1977	459.483
FBgn0036210	1067	896.065	10.0168	75
FBgn0261381	1529	1358.07	45.8559	520.365
FBgn0035853	632.129	540.152	77.9634	653.741
FBgn0035170	2717	2546.07	0.423039	9
FBgn0051958	606	435.253	0	0
FBgn0052299	454.682	354.373	1.31399	6.62518
FBgn0024983	776.824	699.974	11.146	145
FBgn0037842	1017	846.065	29.42	207.988
FBgn0260462	637.206	579.358	318.481	4555.64
FBgn0025740	6086.55	5932.48	21.5844	1187.04
FBgn0037416	1360	1189.07	0	0
FBgn0025777	584.989	536.179	31.1037	488
FBgn0053654	507	336.356	0.711603	2
FBgn0040362	1085	914.108	0	0
FBgn0015946	1699	1528.07	0	0
FBgn0035258	863	692.159	0	0
FBgn0010398	1589	1418.07	6.83591	81
FBgn0031390	2523.62	2443.77	40.8578	1786
FBgn0026563	3425	3254.07	0	0
FBgn0017590	4052	3881.07	0	0
FBgn0264990	434	263.42	0	0
FBgn0016691	802	631.146	301.112	1588
FBgn0260634	6770.35	6615.2	22.6881	1381.65
FBgn0028870	1158	987.065	0	0
FBgn0032563	707	536.2	0	0
FBgn0261686	573.333	402.598	0	0
FBgn0053193	1681.21	1552.35	11.1007	191
FBgn0038701	1566	1395.07	0	0
FBgn0262787	1078	907.065	0	0
FBgn0032898	933	762.146	0	0
FBgn0011305	477.821	391.027	62.9666	405
FBgn0033326	1836	1665.07	0.0718747	1
FBgn0035755	630.69	569.897	0.167464	2.24217
FBgn0261933	729	558.146	74.6173	348
FBgn0034054	1472	1301.07	7.17469	78
FBgn0038961	1876	1705.07	15.6521	223
FBgn0063497	755	584.146	42.8186	209
FBgn0036952	320.75	278.017	0.322848	3
FBgn0030590	1226.33	1169.36	0.852864	25
FBgn0030640	1526.5	1420.22	5.75265	109.793
FBgn0031694	1709	1538.07	0.635838	8.17172
FBgn0052521	398.513	360.48	199.454	2700
FBgn0003257	2039	1868.07	31.5714	492.809
FBgn0026873	842	671.146	60.9841	342
FBgn0027109	555.333	384.598	0	0
FBgn0261671	3158.21	3125.17	23.9611	3236
FBgn0031906	1173	1002.07	0.238859	2
FBgn0266410	345.888	319.13	267.063	4549.32
FBgn0029911	1339.29	1252.05	25.7426	527.689
FBgn0035601	481.911	413.211	203.131	1745
FBgn0264077	2449	2278.07	2.52927	48.1452
FBgn0030761	994.173	908.404	21.184	320.453
FBgn0027087	720.692	659.793	128.69	1991.36
FBgn0265576	1397	1226.07	0.48805	5
FBgn0039872	1131.26	1039.68	0.123347	2
FBgn0037503	1230	1059.07	0	0
FBgn0032955	472.557	431.278	25.8002	385
FBgn0025833	3406	3235.07	0.11098	3
FBgn0262572	340	169.545	0	0
FBgn0010421	1118	947.065	22.4541	177.692
FBgn0035397	417.82	393.768	98.2714	2297.87
FBgn0029766	981.388	895.906	1227.12	18369
FBgn0031432	797.5	712.035	0.336154	4
FBgn0051787	876	705.146	0.169847	1.00076
FBgn0025615	610.501	523.037	105.256	899
FBgn0039808	1095.34	1013.96	1.64411	29.257
FBgn0026136	912	741.146	0	0
FBgn0030563	907	736.146	0	0
FBgn0039955	1073.48	1023.4	9.04586	264
FBgn0260238	641.538	478.429	3.0734	12.8625
FBgn0033357	179.179	93.5541	211.408	329
FBgn0021738	1230	1059.07	0.866572	7.66867
FBgn0038806	1020	849.065	27.4853	195
FBgn0000319	2519.18	2442.67	213.802	9750
FBgn0053463	474	303.42	0.394425	1
FBgn0261289	686	515.253	0	0
FBgn0051957	659.96	495.074	16.1067	69
FBgn0003328	4013.1	3854.71	17.7504	617
FBgn0036206	3007	2836.07	0.168792	4
FBgn0038903	530	359.253	21.32	64
FBgn0032171	845	674.146	17.5747	99
FBgn0030796	769.027	724.044	272.519	6264.98
FBgn0032265	1371	1200.07	0	0
FBgn0031317	1801	1630.07	39.2786	535
FBgn0039403	773	602.146	25.6387	129
FBgn0261838	1824	1653.07	1.32871	18.3532
FBgn0020372	860.03	776.715	1.95266	25.9999
FBgn0030991	1852	1681.07	168.508	2367
FBgn0037516	808.5	637.646	0	0
FBgn0036260	4014	3843.07	0.828188	26.595
FBgn0086908	3937	3766.07	31.9046	1004
FBgn0040670	376.841	274.303	10.4802	40
FBgn0035238	459.273	390.661	65.0489	529
FBgn0039494	1291.79	1124.32	209.402	2008
FBgn0037671	1468	1297.07	258.07	2797
FBgn0040372	3574.31	3482.26	7.60617	411
FBgn0031563	577	406.253	0	0
FBgn0039737	899.708	813.888	243.479	3298
FBgn0262540	310	139.56	0	0
FBgn0028901	6001	5830.07	0	0
FBgn0037879	455	369.573	2.38673	14.7409
FBgn0028530	1433	1262.07	16.4997	174
FBgn0261953	2015	1844.07	0	0
FBgn0032003	928	757.146	3.48702	22.0611
FBgn0085234	960	789.146	0.454958	3
FBgn0038893	1222	1051.07	47.9358	421
FBgn0265668	343	172.545	0	0
FBgn0032793	697.255	606.993	28.5274	274
FBgn0037618	1141	970.065	0.246738	2
FBgn0023170	288	117.586	7842.95	7706
FBgn0260770	742.785	656.303	1.08582	11.769
FBgn0036733	2058	1887.07	21.7528	343
FBgn0051955	174.865	131.16	64.6894	277
FBgn0031718	1127	956.065	0.125176	1
FBgn0034720	3453	3282.07	0.0364637	1
FBgn0028500	2588.92	2497.97	24.1668	948
FBgn0033054	1626.9	1455.98	0.0821915	1
FBgn0038463	1979	1808.07	21.2286	320.721
FBgn0083936	306	135.56	0	0
FBgn0039461	859	688.146	26.6084	153
FBgn0004623	1466	1295.07	0.184819	2
FBgn0030261	610	439.253	0.817361	3
FBgn0001248	655.143	587.517	165.856	2058
FBgn0030365	1620	1449.07	48.2317	584
FBgn0030443	2033	1862.07	0	0
FBgn0034294	797.5	712.035	0.0840384	1
FBgn0023550	1681	1510.07	0.158505	2
FBgn0259139	1019.92	937.537	101.02	1642
FBgn0010357	942	771.106	0	0
FBgn0035880	1345.58	1273.8	3.70914	94
FBgn0034523	682	511.253	44.9441	192
FBgn0028833	1202	1031.07	109.687	945
FBgn0030457	610	553.023	23.7323	329
FBgn0004913	1640.04	1552.74	44.1721	1122
FBgn0014870	2603.93	2472.06	22.0216	589.61
FBgn0010894	2065	1894.07	4.92841	78
FBgn0035142	5326.97	5191.42	245.862	13448.7
FBgn0003980	630.5	459.753	0	0
FBgn0015509	1547.95	1468.21	71.6194	1883.38
FBgn0005659	1188.5	1103.04	0.0542487	1
FBgn0031085	1226	1055.07	0.11343	1
FBgn0031528	1859	1688.07	0.141791	2
FBgn0039128	1029	858.065	9.62357	69
FBgn0263024	224	53.6397	0	0
FBgn0039098	773	602.146	54.4574	274
FBgn0050222	1606.67	1435.74	0	0
FBgn0037922	1319	1148.07	24.0656	230.864
FBgn0038042	1194	1023.07	1.28676	11
FBgn0011259	2038.61	1983.83	3.11253	161
FBgn0051115	981	810.065	1.92057	13
FBgn0010039	746	575.146	113.612	546
FBgn0038808	464	293.42	94.9759	232.86
FBgn0085468	251.035	156.341	105.338	247.914
FBgn0030966	2115	1944.07	9.72644	158
FBgn0053827	529	358.253	0	0
FBgn0037261	670.883	613.095	65.3994	991
FBgn0034708	2095.18	1983.34	53.0653	1344
FBgn0037486	1469	1298.07	0.0921958	1
FBgn0085235	857	686.146	0.174418	1
FBgn0030028	542	456.533	2.75249	21
FBgn0035479	607	436.253	0	0
FBgn0037885	250.72	187.323	22.5304	95
FBgn0265197	544	373.253	0	0
FBgn0000075	1792	1621.07	0.147651	2
FBgn0033344	918	747.146	1.4416	9
FBgn0030352	1096.76	928.538	27.0177	213
FBgn0261530	1296.95	1211.46	15.6138	316
FBgn0036469	528.5	357.821	0	0
FBgn0032522	1198	1027.07	0	0
FBgn0038217	1006	835.065	0	0
FBgn0250785	552.136	511.695	46.4906	840.164
FBgn0022700	1473	1302.07	0.459563	5
FBgn0036545	341.845	284.339	33.9827	240
FBgn0034069	1053	882.065	0	0
FBgn0030412	1050.78	1015.82	22.9001	950.374
FBgn0025629	923	752.146	98.3876	618.351
FBgn0265597	2471.33	2414.36	0.148919	9.01291
FBgn0036030	482.801	441.458	22.4903	343
FBgn0028991	2961.6	2860.2	6.27196	252.676
FBgn0002283	661	575.535	27.656	266
FBgn0000451	486.75	444.017	0.134765	2
FBgn0005613	3651	3480.07	0.240723	7
FBgn0033164	676	505.253	0.236864	1
FBgn0029913	1576	1405.07	6.04741	71
FBgn0037412	1509.14	1338.99	0.0889725	1
FBgn0259233	5053	4882.07	6.12836	250
FBgn0050106	2642	2471.07	0	0
FBgn0029821	1069.38	967.483	5.45682	74
FBgn0034289	1991	1820.07	0	0
FBgn0000579	300.714	271.804	413.685	5555.1
FBgn0026174	656	485.253	3.37387	13.6801
FBgn0039609	2127	1956.07	0.0611821	1
FBgn0035581	6903.5	6818.05	0.078988	9
FBgn0027552	1089	918.065	109.63	841
FBgn0019686	885.791	815.916	32.5502	542.86
FBgn0036476	2854	2683.07	5.52138	123.786
FBgn0263402	529	358.253	0	0
FBgn0085446	486.941	472.381	47.6397	2207.58
FBgn0004882	951.62	903.783	1.26865	34.2338
FBgn0032437	1288	1117.07	0	0
FBgn0038872	1974.57	1901.95	32.7174	1223.87
FBgn0031258	6869	6698.07	1.98327	111
FBgn0025827	600	429.253	0	0
FBgn0064227	440	269.42	0.447231	1.00682
FBgn0030624	1240	1069.07	0.111945	1
FBgn0028858	230.667	173.751	0.229593	1
FBgn0036250	1908	1737.07	0	0
FBgn0086610	660	489.253	0	0
FBgn0034642	1809	1638.07	0.219178	3
FBgn0004567	2346	2175.07	0.0550219	1
FBgn0085311	568.5	397.837	0	0
FBgn0037036	883	712.146	0.3361	2
FBgn0030964	2161	1990.07	0	0
FBgn0039387	2202	2031.07	0.294614	5
FBgn0002036	2052	1881.07	3.4308	53.9252
FBgn0037607	1121.39	1035.61	196.072	3381
FBgn0030943	1249	1078.07	52.0401	468.787
