Name	Length	EffectiveLength	TPM	NumReads
FBgn0024330	1711.63	1538.06	21.3369	252.339
FBgn0034909	2106	1932.43	9.55665	142
FBgn0051547	3521.66	3348.09	0.466128	12
FBgn0034237	2562.58	2389.01	315.142	5789
FBgn0267384	1882.84	1709.27	60.0981	789.858
FBgn0034553	1802	1628.43	0	0
FBgn0037920	1458	1284.43	8.02359	79.242
FBgn0032335	506	332.802	0	0
FBgn0031946	1131	957.43	0	0
FBgn0260437	509	335.801	0	0
FBgn0001233	2713.21	2539.64	1878.3	36679
FBgn0031941	547	373.782	0	0
FBgn0050479	598	424.765	0.175398	0.573
FBgn0000227	1352	1178.43	0	0
FBgn0030809	6533.07	6359.5	54.3579	2658.06
FBgn0028853	1048	874.43	0	0
FBgn0031229	1268.48	1094.91	27.7945	234
FBgn0263000	485	311.812	0	0
FBgn0036318	1598.04	1424.47	101.343	1110
FBgn0029711	3091.62	2918.05	5.42163	121.647
FBgn0027338	2286.33	2112.76	146.935	2387
FBgn0040773	426.449	253.311	404.648	788.152
FBgn0051858	718	544.701	1.19381	5
FBgn0263353	5870.09	5696.52	0.452317	19.812
FBgn0283503	5722	5548.43	13.6184	581
FBgn0000552	652	478.718	0	0
FBgn0033447	3569.12	3395.55	0.114903	3
FBgn0038708	1188	1014.43	0	0
FBgn0028415	241	68.007	0	0
FBgn0034741	554.915	381.691	9.90049	29.056
FBgn0032631	1266	1092.43	0	0
FBgn0039041	429	255.858	0	0
FBgn0259151	1949	1775.43	0.732517	10
FBgn0029914	1903.54	1729.97	19.4707	259
FBgn0028887	5860	5686.43	0	0
FBgn0038210	860	686.621	0	0
FBgn0037038	913	739.608	0.281119	1.599
FBgn0259184	640.176	466.9	2.50692	9
FBgn0037016	2532	2358.43	13.3448	242
FBgn0020503	4143.4	3969.83	26.0118	794.002
FBgn0011706	901	727.612	4.4685	25
FBgn0051427	1182	1008.43	0	0
FBgn0260386	2245.94	2072.37	0.439289	7
FBgn0029656	1659	1485.43	0.087553	1
FBgn0040227	2012	1838.43	202.391	2861
FBgn0020618	1110.74	937.165	2739.1	19738
FBgn0032157	3076	2902.43	34.0096	759
FBgn0031469	1813	1639.43	0.079328	1
FBgn0040075	1711.49	1537.92	57.3348	678
FBgn0285911	2741	2567.43	49.4393	976
FBgn0039634	3211	3037.43	34.8958	815
FBgn0004797	2128.46	1954.89	6.2899	94.546
FBgn0038629	3600.17	3426.6	0.303633	8
FBgn0264344	553.706	380.489	0.094088	0.275
FBgn0030050	653	479.724	0	0
FBgn0031453	1067.95	894.414	205.599	1413.96
FBgn0038989	1307	1133.43	28.6858	250
FBgn0266521	1886.14	1712.57	59.917	789
FBgn0039286	3625.36	3451.79	0.03837	1.019
FBgn0002577	3405	3231.43	4.42107	109.85
FBgn0010225	2824.19	2650.62	376.38	7671
FBgn0032252	2643.83	2470.26	4.68564	89
FBgn0036936	1397	1223.43	0.000174	0.002
FBgn0000543	2204	2030.43	38.0469	594
FBgn0052379	1238	1064.43	0.122181	1
FBgn0011741	1347	1173.43	77.6931	701
FBgn0028952	2180.24	2006.67	3.88864	60
FBgn0259968	360	186.915	0	0
FBgn0024998	1952	1778.43	15.7957	216
FBgn0035645	1633	1459.43	0.178225	2
FBgn0038008	2406	2232.43	0	0
FBgn0037294	1290	1116.43	0	0
FBgn0000303	3307.89	3134.32	0.041493	1
FBgn0267521	1934	1760.43	2575.76	34866
FBgn0011660	3040	2866.43	13.2967	293.066
FBgn0026430	3251.61	3078.04	37.3984	885.126
FBgn0051354	2347	2173.43	10.3195	172.458
FBgn0030729	1096	922.43	0	0
FBgn0037747	1427.41	1253.84	35.0078	337.509
FBgn0013767	654	480.717	0.54108	2
FBgn0052238	2030	1856.43	0	0
FBgn0016726	329.754	156.691	4946.8	5960
FBgn0030982	682	508.712	0	0
FBgn0027599	1757	1583.43	22.1109	269.206
FBgn0033961	477	303.818	86.8968	203
FBgn0039010	2919	2745.43	0.047371	1
FBgn0035253	3834.98	3661.41	94.096	2649.1
FBgn0262001	604	430.762	0.302589	1.002
FBgn0050447	799.333	625.996	0	0
FBgn0037022	1601	1427.43	7.28881	80
FBgn0033426	1865.33	1691.76	12.0693	157.001
FBgn0261612	3484.5	3310.93	0	0
FBgn0028644	4517.67	4344.1	0.059875	2.001
FBgn0037685	1179	1005.43	0.388053	3
FBgn0001128	1713.31	1539.74	12.7542	151.001
FBgn0051864	692.367	519.074	35.1454	140.274
FBgn0034576	712	538.705	184.202	763
FBgn0036838	2522	2348.43	7.25021	130.92
FBgn0040763	635.273	462.015	2.81491	10
FBgn0004903	2525.67	2352.1	29.3148	530.179
FBgn0053784	552	378.78	0	0
FBgn0027793	870	696.619	5.41407	29
FBgn0037930	640	466.725	453.922	1629
FBgn0260452	657	483.717	0	0
FBgn0032248	943	769.605	44.5581	263.678
FBgn0051617	1023	849.43	0.324248	2.118
FBgn0043535	558	384.779	0	0
FBgn0040208	2571.19	2397.62	41.9971	774.246
FBgn0038029	945	771.533	0	0
FBgn0085450	7156.94	6983.37	24.493	1315.18
FBgn0038968	6384	6210.43	15.4755	739
FBgn0085283	318	144.941	0	0
FBgn0032921	685.275	511.985	17.5106	68.934
FBgn0034272	1905	1731.43	0.006797	0.09
FBgn0010501	1749	1575.43	16.9685	205.552
FBgn0264341	789	615.671	0.422477	2
FBgn0002940	1588	1414.43	0.091947	1
FBgn0034352	1726	1552.43	0.083774	1
FBgn0015585	358.5	185.415	0	0
FBgn0038678	456	282.835	51.9597	113
FBgn0069056	879	705.616	0.184312	1
FBgn0015926	2351.77	2178.2	19.1062	320
FBgn0032688	3026.95	2853.38	20.9662	460
FBgn0020639	519	345.795	0.752199	2
FBgn0266448	1925	1751.43	0.074255	1
FBgn0032404	955.91	782.512	229.068	1378.27
FBgn0024889	2322	2148.43	30.2671	500
FBgn0034187	3432.88	3259.31	2.31054	57.906
FBgn0029836	950.333	776.902	0	0
FBgn0053688	528	354.788	0	0
FBgn0263864	4831.41	4657.84	23.5377	843
FBgn0011290	979.025	805.547	74.75	463
FBgn0053257	993	819.558	0.317374	2
FBgn0037838	2022	1848.43	5.13619	73
FBgn0030364	1251	1077.43	51.1797	424
FBgn0262619	2386	2212.43	28.2463	480.518
FBgn0033589	504	330.802	0	0
FBgn0050462	2032.83	1859.26	0.069948	0.999
FBgn0033374	1933	1759.43	1.00022	13.531
FBgn0083985	1040.94	867.366	4.0484	27
FBgn0032268	758	584.687	0	0
FBgn0000557	2598.59	2425.02	2.46905	46.039
FBgn0031294	7921.23	7747.66	0.076903	4.581
FBgn0035812	4822.55	4648.98	15.9561	570.377
FBgn0052062	3834.41	3660.84	11.193	315.069
FBgn0266539	1660	1486.43	52.2337	597
FBgn0020278	3592.88	3419.31	50.3202	1323
FBgn0030326	653.706	480.426	17.8665	66
FBgn0035357	4717.14	4543.57	99.4738	3475.24
FBgn0005636	3325.59	3152.02	9.90247	240
FBgn0000360	1175.28	1001.71	0.129832	1
FBgn0267698	3309.16	3135.59	64.0812	1545
FBgn0053307	586.405	413.174	94.7446	301
FBgn0261294	609	435.76	0	0
FBgn0038236	1623	1449.43	0.089727	1
FBgn0037374	1184.5	1010.93	101.266	787.158
FBgn0039789	2679	2505.43	8.40919	162
FBgn0037822	1507	1333.43	60.1726	616.947
FBgn0037572	910	736.608	0	0
FBgn0265974	3981.36	3807.79	40.7463	1193
FBgn0041248	1146	972.43	0	0
FBgn0034050	1057	883.43	77.1402	524
FBgn0035427	1208.16	1034.59	0.377115	3
FBgn0010309	3222.68	3049.11	13.7342	322
FBgn0029989	1823	1649.43	0.157695	2
FBgn0025621	3280.06	3106.49	16.8297	402
FBgn0034997	3126.2	2952.63	191.647	4351
FBgn0037144	2166	1992.43	2.49015	38.149
FBgn0033897	3457.11	3283.54	39.1323	988.001
FBgn0035043	1557	1383.43	0	0
FBgn0050277	2163	1989.43	0	0
FBgn0028947	849	675.631	0	0
FBgn0013720	1294.78	1121.21	37.698	325
FBgn0026314	1672	1498.43	0.173586	2
FBgn0000015	4617.22	4443.65	9e-06	0
FBgn0035588	1082	908.43	30.2617	211.38
FBgn0015391	4521	4347.43	68.8344	2301
FBgn0036186	2926	2752.43	4.11078	87
FBgn0051259	2142.13	1968.56	0.13213	2
FBgn0031786	855	681.626	0	0
FBgn0033127	1347	1173.43	88.2221	796
FBgn0032609	1608.76	1435.19	0.181235	2
FBgn0035953	3944.21	3770.64	16.8661	489
FBgn0052819	2191	2017.43	0.159373	2.472
FBgn0264389	985.335	811.923	69.3576	433
FBgn0004510	1858	1684.43	35.9794	466
FBgn0031003	1468	1294.43	26.9264	268
FBgn0003392	3419.67	3246.1	72.0759	1799
FBgn0030945	2298	2124.43	18.1205	296
FBgn0039204	1514	1340.43	45.31	467
FBgn0037700	1156	982.43	78.2361	591
FBgn0038446	442	268.843	34.3463	71
FBgn0034802	2187.1	2013.53	339.551	5257.06
FBgn0085400	5760	5586.43	0.279409	12.002
FBgn0039431	6493.22	6319.65	34.9107	1696.41
FBgn0038321	1500.25	1326.68	12.8546	131.13
FBgn0038876	910.724	737.329	37.2649	211.271
FBgn0261004	3187	3013.43	45.1863	1047
FBgn0033673	2328.53	2154.96	11.8891	197
FBgn0039617	3105	2931.43	0.044365	1
FBgn0003149	3304.23	3130.66	0.540043	12.999
FBgn0058198	949.926	776.552	3.85193	23
FBgn0029814	3936.04	3762.47	0.179823	5.203
FBgn0003444	4008	3834.43	12.1601	358.523
FBgn0032755	803	629.659	0	0
FBgn0022768	5282.26	5108.69	41.04	1612.11
FBgn0053356	143	43.825	0	0
FBgn0029812	1077	903.43	0	0
FBgn0034985	4861.02	4687.45	6.85301	247
FBgn0033404	3461	3287.43	0.039561	1
FBgn0025830	3293	3119.43	12.7695	306.288
FBgn0039551	1194	1020.43	0	0
FBgn0033465	2262.84	2089.27	24.5258	394
FBgn0021872	2136.73	1963.16	723.548	10922
FBgn0029712	888	714.615	4.00379	22
FBgn0038224	546.164	372.945	294.319	844
FBgn0259967	698.5	525.212	0	0
FBgn0029887	4996	4822.43	32.764	1214.9
FBgn0015396	3860	3686.43	35.3495	1002
FBgn0028482	2730	2556.43	2.4419	48
FBgn0040634	386.604	213.509	1.21825	2
FBgn0038039	1688.71	1515.14	61.6302	718
FBgn0029123	4026	3852.43	0.137423	4.071
FBgn0024361	942.629	769.174	2.36714	14
FBgn0030739	3558	3384.43	9.68406	252.012
FBgn0031664	1798.03	1624.46	30.3425	378.999
FBgn0263320	522.754	349.547	0.744123	2
FBgn0033548	316	142.942	115.911	127.398
FBgn0030041	1570	1396.43	0.931327	10
FBgn0034258	3143.86	2970.29	349.971	7993
FBgn0283545	827	653.645	7.36175	37
FBgn0027339	5562.33	5388.76	24.025	995.476
FBgn0012344	1978.37	1804.8	0.217526	3.018
FBgn0030525	1250	1076.43	0.362457	3
FBgn0030877	2289	2115.43	36.6849	596.711
FBgn0038013	1135.11	961.538	32.4613	240
FBgn0014865	268	94.978	6.84646	5
FBgn0035298	1787.51	1613.94	47.6146	590.889
FBgn0032732	492	318.808	43.6467	106.994
FBgn0262528	294	120.957	0	0
FBgn0003567	3334.84	3161.27	26.3293	640
FBgn0037617	1262.76	1089.19	18.0299	151
FBgn0052418	951	777.603	26.2581	157
FBgn0038311	1735.51	1561.94	2.99751	36
FBgn0267491	702	528.71	0	0
FBgn0036717	2980	2806.43	0	0
FBgn0027590	885.072	711.682	51.1674	280
FBgn0034295	1221	1047.43	0	0
FBgn0036534	4009.14	3835.57	72.4936	2138
FBgn0037207	2274.63	2101.06	143.634	2320.46
FBgn0263096	252	78.994	0	0
FBgn0260390	1887	1713.43	0.567442	7.476
FBgn0267899	766	592.683	0	0
FBgn0266019	6777.06	6603.49	49.57	2516.93
FBgn0036560	1448.24	1274.67	1.42841	14
FBgn0262580	1270	1096.43	0	0
FBgn0259101	1822.91	1649.34	0.709667	8.999
FBgn0003733	3123.56	2949.99	0.132258	3
FBgn0030506	3040	2866.43	12.7947	282
FBgn0037310	785	611.673	0	0
FBgn0033247	1227.76	1054.19	39.601	321
FBgn0037501	1935	1761.43	0	0
FBgn0020257	3535.78	3362.21	22.2318	574.749
FBgn0263215	411	237.876	0.002524	0.005
FBgn0033376	3791	3617.43	10.6058	295
FBgn0050026	821	647.653	0	0
FBgn0262529	430	256.858	0	0
FBgn0030263	1320.39	1146.82	159.672	1408
FBgn0022029	2202.27	2028.7	53.529	835
FBgn0025697	2385.67	2212.1	2.68865	45.732
FBgn0053635	769	595.683	10.043	46
FBgn0031050	1379.91	1206.34	38.272	355
FBgn0033844	2251.66	2078.09	207.838	3321
FBgn0011661	2406.33	2232.76	1258.38	21603.9
FBgn0030773	964	790.588	0	0
FBgn0031264	2931.08	2757.51	0.188653	4
FBgn0038073	4087.25	3913.68	0	0
FBgn0029817	1093	919.43	0	0
FBgn0024734	3097.09	2923.52	46.3696	1042.36
FBgn0054031	740	566.691	0.229496	1
FBgn0040305	3551.95	3378.38	14.6226	379.85
FBgn0028878	2122	1948.43	0	0
FBgn0054057	1262.95	1089.38	1.31321	11
FBgn0030187	1494.34	1320.77	0.693296	7.041
FBgn0036977	1156.27	982.697	0.529373	4
FBgn0035484	2139.75	1966.18	0.317467	4.8
FBgn0052277	850	676.63	0.576622	3
FBgn0035166	1328.61	1155.04	28.2618	251
FBgn0038569	2232.57	2059	29.1815	462
FBgn0030483	1025	851.43	0.458241	3
FBgn0031713	1604	1430.43	52.1505	573.593
FBgn0266163	378	204.917	0	0
FBgn0016078	1605.14	1431.57	24.4377	268.999
FBgn0039435	757	583.687	0	0
FBgn0259164	2362	2188.43	2.37711	40
FBgn0023512	2316.38	2142.81	84.7402	1396.22
FBgn0285971	1995.48	1821.91	14.1338	198
FBgn0031010	1893.8	1720.23	0.226806	3
FBgn0034483	1035	861.43	0	0
FBgn0004359	2445.9	2272.33	4.8076	84
FBgn0265042	2654.59	2481.02	19.1294	364.93
FBgn0035044	780	606.674	25.2958	118
FBgn0040346	1515	1341.43	22.1945	228.925
FBgn0032136	13330	13156.4	2.69864	273
FBgn0033629	1208	1034.43	0	0
FBgn0030837	677	503.714	0	0
FBgn0069913	1497	1323.43	1.17924	12
FBgn0085644	1165	991.43	0.000317	0.002
FBgn0052654	7331.04	7157.47	33.7403	1856.9
FBgn0027949	1366	1192.43	152.801	1401
FBgn0037845	1369	1195.43	0.652752	6
FBgn0030552	1399	1225.43	37.8879	357
FBgn0035922	1415.03	1241.46	0.523791	5
FBgn0000212	5348.12	5174.55	64.5422	2568
FBgn0039459	1184	1010.43	18.7918	146
FBgn0030432	1696	1522.43	2.22105	26
FBgn0029176	1672.9	1499.33	1795.28	20697
FBgn0261792	687	513.711	55.4429	219
FBgn0003048	12061.2	11887.6	42.634	3897
FBgn0022288	1550.89	1377.32	42.7746	453
FBgn0034261	3444.68	3271.11	9.92154	249.547
FBgn0039415	2161	1987.43	1.50507	23
FBgn0003187	3288.6	3115.03	0.459253	10.999
FBgn0033074	1251	1077.43	0.482828	4
FBgn0261357	1028	854.43	0	0
FBgn0259143	2806.78	2633.21	15.8047	320
FBgn0030394	1326	1152.43	0.451405	4
FBgn0037183	862	688.621	8.45616	44.775
FBgn0267977	2349	2175.43	11.0367	184.614
FBgn0034663	687	513.711	0	0
FBgn0039707	835.017	661.636	0.196563	1
FBgn0026878	607.309	434.067	0.899763	3.003
FBgn0010240	1903	1729.43	0.847622	11.272
FBgn0013342	3312.08	3138.51	0.745883	18.001
FBgn0038765	1258	1084.43	7.79531	65
FBgn0037282	2553.9	2380.33	33.8201	619
FBgn0003062	1318	1144.43	258.921	2278.42
FBgn0027574	2297.91	2124.34	15.9173	260
FBgn0035462	2272	2098.43	7.93299	128
FBgn0053869	526	352.789	0.019792	0.054
FBgn0031913	1174	1000.43	66.6887	513
FBgn0033627	2022	1848.43	5.55835	79
FBgn0085287	623	449.742	0	0
FBgn0263608	1138	964.43	0	0
FBgn0264325	1493	1319.43	12.321	125
FBgn0265003	2611.77	2438.2	110.271	2067.33
FBgn0031139	2481.67	2308.1	0	0
FBgn0027950	1026.63	853.169	49.5415	325
FBgn0030466	6261	6087.43	53.5388	2506
FBgn0261055	454.037	280.879	0.463023	1
FBgn0033140	704	530.708	0	0
FBgn0051901	1884	1710.43	0.076035	1
FBgn0267418	792	618.669	0	0
FBgn0031947	2834	2660.43	34.0235	696
FBgn0032811	1156	982.43	24.6225	186
FBgn0035088	929.256	755.865	67.7912	394
FBgn0050471	2435	2261.43	0	0
FBgn0025628	2410.49	2236.92	123.118	2117.63
FBgn0035657	1509	1335.43	0	0
FBgn0039019	986	812.565	41.8508	261.481
FBgn0030058	1179.5	1005.93	0	0
FBgn0037650	857	683.623	0	0
FBgn0026566	911.105	737.709	111.241	631
FBgn0037755	2068.32	1894.75	21.2976	310.286
FBgn0037975	1187	1013.43	35.6926	278.132
FBgn0030828	1467.35	1293.78	1.30679	13
FBgn0002906	4806	4632.43	8.95577	319
FBgn0062411	1031	857.43	0	0
FBgn0285938	2060	1886.43	0	0
FBgn0039563	1265.44	1091.87	59.8491	502.464
FBgn0031558	342.5	169.431	0	0
FBgn0004173	415	241.872	0	0
FBgn0000286	3721.2	3547.63	10.6693	291.04
FBgn0034808	2043	1869.43	0.069568	1
FBgn0050081	1794	1620.43	1.12362	14
FBgn0035795	777	603.678	0.044966	0.209
FBgn0086200	918.995	745.604	17.9957	103.171
FBgn0053247	607	433.761	0	0
FBgn0031730	1593.5	1419.93	0	0
FBgn0023517	1099.62	926.047	83.4209	594
FBgn0032812	1702.74	1529.17	43.2896	509
FBgn0038583	2142.92	1969.35	8.32456	126.056
FBgn0026077	1474.96	1301.39	0.299802	3
FBgn0033680	782	608.674	0	0
FBgn0020616	3634	3460.43	30.4498	810.202
FBgn0259971	204	36.441	0	0
FBgn0053194	686	512.711	0.253658	1
FBgn0033731	990	816.563	0	0
FBgn0031925	1821	1647.43	0.157886	2
FBgn0035429	2513.25	2339.68	0	0
FBgn0262607	541	367.783	0	0
FBgn0046302	1627.99	1454.42	0.357677	4
FBgn0033486	2484.65	2311.08	32.7514	582
FBgn0030946	3356.89	3183.32	81.9952	2007
FBgn0036920	1242	1068.43	20.2061	166
FBgn0085200	1206	1032.43	0	0
FBgn0030788	1679.11	1505.54	26.4015	305.632
FBgn0260486	8519.66	8346.09	16.5954	1065
FBgn0265264	3392	3218.43	0	0
FBgn0040812	546.5	373.281	0	0
FBgn0038448	1677.5	1503.93	0	0
FBgn0050438	2088.16	1914.59	10.2571	151
FBgn0031542	1402	1228.43	0	0
FBgn0035888	2705.75	2532.18	6.67778	130.019
FBgn0038397	5379	5205.43	0.699912	28.014
FBgn0052631	1289	1115.43	0	0
FBgn0033807	1194.43	1020.86	0.382189	3
FBgn0003334	3783.06	3609.49	37.3881	1037.67
FBgn0038129	2318	2144.43	17.6792	291.51
FBgn0017581	5282.45	5108.88	440.78	17315.2
FBgn0053630	639	465.725	0	0
FBgn0039198	825	651.647	0	0
FBgn0031606	3335	3161.43	29.0842	707
FBgn0051119	1164.24	990.669	3.86491	29.44
FBgn0034928	1307.43	1133.86	1.49312	13.018
FBgn0032052	1478	1304.43	64.1079	643
FBgn0039073	1682.49	1508.92	15.5142	180
FBgn0042118	560	386.8	0	0
FBgn0031652	1269.96	1096.39	7.60611	64.121
FBgn0266171	2110	1936.43	2.45796	36.598
FBgn0036696	529.05	355.836	48.9751	134
FBgn0036836	2419	2245.43	0	0
FBgn0034900	580	406.771	0	0
FBgn0263250	1138	964.43	0	0
FBgn0067629	1315	1141.43	4.58859	40.272
FBgn0267790	2305.55	2131.98	184.04	3016.99
FBgn0262477	2855.68	2682.11	0.04849	1.001
FBgn0038102	1136	962.43	3.12146	23.1
FBgn0027259	696.607	523.298	68.2995	274.818
FBgn0037547	1922.5	1748.93	0	0
FBgn0032297	1756.42	1582.85	12.3594	150.423
FBgn0265726	5172.96	4999.39	3.56397	137.003
FBgn0038063	3512.9	3339.33	0.834169	21.419
FBgn0038304	2986	2812.43	21.0403	455
FBgn0261270	1539.9	1366.33	137.256	1442
FBgn0033891	1150.15	976.576	17.0461	128
FBgn0036470	789	615.671	0	0
FBgn0033502	1938.41	1764.84	3.02135	41
FBgn0086251	3169.75	2996.18	27.7801	640.001
FBgn0031321	1566	1392.43	17.8394	191
FBgn0035519	1859	1685.43	39.3262	509.65
FBgn0038647	281	107.967	3.6137	3
FBgn0035815	2531.59	2358.02	0.165462	3
FBgn0036752	2585.91	2412.34	286.579	5315.7
FBgn0038282	3783.49	3609.92	0.216188	6.001
FBgn0051710	801.871	628.532	14.2699	68.965
FBgn0031044	1925.41	1751.84	22.3457	301
FBgn0015609	11211.1	11037.6	0.130069	11.037
FBgn0261649	7047.87	6874.3	0.719804	38.047
FBgn0035468	1470	1296.43	0.401266	4
FBgn0001148	1649	1475.43	0	0
FBgn0085303	839	665.636	0	0
FBgn0030545	730	556.696	58.4041	250
FBgn0259986	2470	2296.43	0.056633	1
FBgn0262542	394	220.898	0	0
FBgn0031662	1194	1020.43	73.7241	578.457
FBgn0264324	7113.74	6940.17	25.2042	1345
FBgn0033139	848	674.631	0	0
FBgn0033412	1493	1319.43	0.098568	1
FBgn0265011	3996.57	3823	1.23748	36.377
FBgn0037025	6112.01	5938.44	13.2277	604
FBgn0032834	535	361.785	0	0
FBgn0051516	1668	1494.43	0.870253	10
FBgn0001220	2792.23	2618.66	224.233	4515
FBgn0003598	4499.75	4326.18	22.501	748.49
FBgn0083966	974	800.577	0	0
FBgn0051648	898	724.613	35.5369	198
FBgn0000414	8025.32	7851.75	25.8904	1563.09
FBgn0032250	1198	1024.43	19.5506	154
FBgn0040255	1739	1565.43	0	0
FBgn0085197	492	318.808	0	0
FBgn0040696	1608	1434.43	0.271996	3
FBgn0054021	760	586.686	0	0
FBgn0085196	661	487.716	0	0
FBgn0038942	490	316.808	0	0
FBgn0023530	829	655.645	80.6184	406.426
FBgn0034354	763.913	590.596	82.3573	374
FBgn0061469	3674	3500.43	30.726	827
FBgn0029664	1470.68	1297.11	48.3271	482
FBgn0035325	1175	1001.43	0.129868	1
FBgn0010549	4467.75	4294.18	7.08691	234
FBgn0030092	923.209	749.817	23.4153	135
FBgn0039034	1152	978.43	0	0
FBgn0053283	738	564.692	0	0
FBgn0030574	3360.43	3186.86	0.448901	11
FBgn0032491	718	544.701	0	0
FBgn0259918	3113	2939.43	0.929132	21
FBgn0030323	1160.33	986.765	15.5521	118
FBgn0028946	1290	1116.43	0	0
FBgn0033204	1204.35	1030.78	27.7017	219.56
FBgn0037994	2232	2058.43	0	0
FBgn0051103	1621	1447.43	0.089851	1
FBgn0264432	859	685.621	0	0
FBgn0086265	1457.26	1283.69	0.810499	8
FBgn0039532	1781.73	1608.16	50.0592	619
FBgn0266083	6884.23	6710.66	19.1282	987
FBgn0260780	5195.59	5022.02	0.362632	14.003
FBgn0262810	568	394.774	0	0
FBgn0042129	788	614.672	0	0
FBgn0053758	537	363.784	1.07251	3
FBgn0040001	7395	7221.43	0.864449	48
FBgn0033240	1588.09	1414.52	7.93113	86.263
FBgn0013718	3064.29	2890.72	8.0532	178.999
FBgn0263593	3861.26	3687.69	54.4275	1543.3
FBgn0025373	1465	1291.43	51.0574	507
FBgn0043534	650	476.734	0	0
FBgn0032590	2668	2494.43	1.77267	34
FBgn0050265	1696.5	1522.93	0	0
FBgn0033581	2378	2204.43	39.8225	675
FBgn0038651	7605.87	7432.3	28.0499	1603
FBgn0013981	560.96	387.737	924.408	2756
FBgn0031494	1253	1079.43	7.14375	59.292
FBgn0265101	1085	911.43	61.072	428
FBgn0037944	4510.27	4336.7	21.1723	706
FBgn0259189	1827	1653.43	0.078657	1
FBgn0051954	978	804.576	0	0
FBgn0039759	1465.48	1291.91	1.71135	17
FBgn0013263	2241.72	2068.15	93.1941	1482.01
FBgn0033869	867	693.62	2.43749	13
FBgn0036932	673.572	500.283	44.9729	173
FBgn0053239	607	433.761	0	0
FBgn0053648	726.5	553.197	0	0
FBgn0259824	3228.43	3054.86	41.0825	965
FBgn0034902	597.531	424.294	74.7901	244
FBgn0036433	1047.79	874.256	4.01649	27
FBgn0263401	534	360.785	0	0
FBgn0260940	941	767.606	30.8357	182
FBgn0039350	1669.72	1496.15	12.5172	144.001
FBgn0032717	5203.41	5029.84	31.5189	1219
FBgn0040370	1852.74	1679.17	0.309803	4
FBgn0263240	1539.75	1366.18	19.7053	207
FBgn0264693	4052.94	3879.37	86.2247	2572
FBgn0036973	1853	1679.43	12.5686	162.303
FBgn0038492	7332.5	7158.93	0.054499	3
FBgn0034166	1597	1423.43	3.56328	39
FBgn0061515	1115.69	942.135	153.883	1114.76
FBgn0024234	1658.26	1484.69	162.754	1858
FBgn0053801	1023	849.43	0.402804	2.631
FBgn0033202	1415	1241.43	0	0
FBgn0259965	324	150.945	0	0
FBgn0039611	2185	2011.43	0.387943	6
FBgn0026262	4514	4340.43	14.652	489
FBgn0024277	4112.39	3938.82	176.362	5341.33
FBgn0259964	418	244.869	0	0
FBgn0265269	795	621.668	0	0
FBgn0052750	1645	1471.43	0	0
FBgn0015829	1049.89	876.315	18.9964	128
FBgn0004102	4742.66	4569.09	0.199136	6.996
FBgn0038313	953	779.6	34.4555	206.543
FBgn0037417	1731	1557.43	0	0
FBgn0030700	1422	1248.43	2.81268	27
FBgn0039002	559	385.779	0	0
FBgn0031148	1810.75	1637.18	207.014	2606
FBgn0039023	2272	2098.43	3.90452	63
FBgn0040759	1023.12	849.597	0.306153	2
FBgn0033222	686.831	513.544	1.01299	4
FBgn0023213	5609.89	5436.32	118.802	4966
FBgn0260985	1127	953.43	120.31	882
FBgn0039374	1224	1050.43	0	0
FBgn0011225	4362.81	4189.24	21.7933	702
FBgn0035838	1734	1560.43	8.91786	107
FBgn0029094	1130.17	956.598	67.2972	495
FBgn0004860	5931.69	5758.12	16.1356	714.406
FBgn0034710	1713	1539.43	0.084481	1
FBgn0031580	566	392.776	1.65557	5
FBgn0030033	3426	3252.43	0.082592	2.065
FBgn0038531	1383	1209.43	0	0
FBgn0262595	543	369.782	0.351702	1
FBgn0004404	593.998	420.763	1432.22	4633.69
FBgn0037199	649.232	475.952	44.7095	163.622
FBgn0040098	792	618.669	0	0
FBgn0033249	1379.5	1205.93	0	0
FBgn0039482	901	727.612	0.17874	1
FBgn0034950	3184	3010.43	3.67208	85
FBgn0039217	2337.86	2164.29	0.044332	0.738
FBgn0032475	4678.81	4505.24	30.511	1056.94
FBgn0051664	2003.14	1829.57	0.071084	1
FBgn0019936	564	390.776	3624.6	10891
FBgn0023506	1729	1555.43	11.9566	143
FBgn0260026	1186.26	1012.75	2.17241	16.917
FBgn0035380	1631	1457.43	0	0
FBgn0000173	917.205	743.82	202.033	1155.49
FBgn0027584	1893.25	1719.68	0.075626	1
FBgn0030313	934	760.607	0.512959	3
FBgn0011710	2026	1852.43	155.298	2212
FBgn0038640	2394	2220.43	10.1328	173
FBgn0051785	1487	1313.43	0	0
FBgn0083228	4005.91	3832.34	0.241328	7.111
FBtr0304153	426	252.861	0	0
FBgn0032901	4572.07	4398.5	53.8427	1821
FBgn0053054	705.549	532.255	17.0345	69.716
FBgn0033919	2663.99	2490.42	15.8753	303.999
FBgn0046113	3004	2830.43	0.045948	1
FBgn0260742	1858.95	1685.38	95.8395	1242
FBgn0014018	3080.82	2907.25	83.3398	1863
FBgn0000108	5585.89	5412.32	1.08209	45.033
FBgn0032054	1550.9	1377.33	43.3408	459
FBgn0039233	708	534.706	39.6455	163
FBgn0051054	523	349.791	7.35936	19.794
FBgn0030181	1100.96	927.385	0.140237	1
FBgn0040096	612	438.759	2.07488	7
FBgn0014454	858	684.622	0	0
FBgn0039042	672	498.715	0.260777	1
FBgn0053792	678	504.713	0	0
